"","Temp","Temp.Var","Precip","Precip.Var"
"Gentiana.algida",-19.0440677966102,8541.69152542373,628.969491525424,49.4779661016949
"Gentiana.brachyphylla",14.2058823529412,5761.08823529412,1394.30882352941,19.5808823529412
"Gentiana.corymbifera",65.8864734299517,4030.40579710145,2121.19323671498,13.56038647343
"Gentiana.depressa",22.6666666666667,4936,980.777777777778,106.666666666667
"Gentiana.divisa",53.2760736196319,4072.65030674847,2885.57668711656,12.558282208589
"Gentiana.nivalis",-2.73109243697479,6876.08823529412,906.06512605042,25.9768907563025
"Gentiana.ornata",59.5,4869.5,1200.58333333333,108.166666666667
"Gentiana.prostrata",46.0775623268698,3447.60387811634,1095.64819944598,50.4238227146814
"Gentiana.sedifolia",46.0775623268698,3447.60387811634,1095.64819944598,50.4238227146814
"Gentiana.tenella",-8.44769874476988,7033.89539748954,775.594142259414,28.2866108786611
"Gentianella.falcata",-8.60294117647059,8544.70588235294,362.455882352941,74.2794117647059
"Gentianella.lutescens",60.8260869565217,6765.95652173913,855.695652173913,33.6086956521739
"Gentianella.rupicola",58.5675675675676,473.243243243243,1167.86486486486,23.8378378378378
"Geranium.donianum",66.1020408163265,5492.97959183673,770.816326530612,96.9591836734694
"Geranium.ecuadoriensis",44.84,313.56,792.04,47.2
"Geranium.multipartitum",75.4069767441861,427.441860465116,1160.71511627907,33.1511627906977
"Geranium.sessiliflorum",72.9483146067416,2938.4808988764,1337.49887640449,50.9775280898876
"Gerbera.nivea",74.3809523809524,5708.28571428571,748.47619047619,96.2857142857143
"Geum.rossii",-31.1761658031088,8848.58808290156,631.645077720207,35.3238341968912
"Geum.triflorum",52.4721603563474,8687.53006681514,675.086859688196,38.9821826280624
"Geum.uniflorum",58.919028340081,3761.28744939271,2694.03643724696,14.8380566801619
"Gnaphalium.decurrens",61.1491442542787,6212.54034229829,1105.38141809291,29.6528117359413
"Gnaphalium.hoppeanum",32.1330275229358,5939.38532110092,1276.99541284404,20.8577981651376
"Gnaphalium.supinum",-0.330612244897959,6484.61020408163,1127.45714285714,26.0612244897959
"Gregoria.vitaliana",41.2128514056225,5605.30522088353,1231.83534136546,14.433734939759
"Haastia.sinclarii",45.2,3899.296,2526.416,12.952
"Halenia.weddeliana",83.8564593301435,391.612440191388,1205,32.9856459330144
"Haplopappus.diplopappus",79.4545454545455,4495,563.636363636364,63.6363636363636
"Haplopappus.scrobiculatus",53.5333333333333,4073.93333333333,437.8,69.6666666666667
"Hebe.hectorii",52.831550802139,3943.30213903743,2484.75935828877,12.2005347593583
"Hectorella.caespitosa",39.6071428571429,3956.45238095238,2410.31547619048,10.2202380952381
"Hedysarum.alpinum",-38.7063106796116,11426.4393203884,503.910194174757,51.6529126213592
"Hedysarum.hedysaroides",19.1280276816609,6640.47750865052,1153.60207612457,27.9550173010381
"Helianthemum.alpestre",26.8939929328622,6062.43462897526,1177.31802120141,28.3710247349823
"Helianthemum.grandiflorum",82.5024630541872,5986.97536945813,832.825123152709,18.0566502463054
"Helichrysum.bellidioides",69.7933194154488,3962.74321503132,2370.40709812109,14.1753653444676
"Helichrysum.psychrophilum",84.7,8345.9,512.5,64.1
"Heliotropium.geissei",87,5224,273,26
"Herminium.macrophyllum",90.1666666666667,5097.33333333333,1575.33333333333,105.166666666667
"Herniaria.boissieri",74.4032258064516,6542.62903225806,905.370967741935,39.7741935483871
"Heuchera.cylindrica",47.9255079006772,7337.30699774266,601.216704288939,37.7516930022573
"Heuchera.parviflora",120.065217391304,8520.96739130435,1071.34782608696,20.7608695652174
"Hieracium.myriadenum",74.6,6108.2,684.8,27.8
"Hordeum.comosum",61.1491442542787,6212.54034229829,1105.38141809291,29.6528117359413
"Hormathophylla.spinosa",101.679334916865,6255.78622327791,700.589073634204,36.8004750593824
"Hulsea.algida",-2.4515306122449,5554.73979591837,803.533163265306,57.8112244897959
"Hutchinsia.alpina",44.6206896551724,5731.32288401254,1197.81191222571,23.115987460815
"Hypochaeris.clarionoides",69.25,4331,565.75,69.5
"Hypochaeris.incana",65.6717557251908,3969.36641221374,362.076335877863,29.3282442748092
"Hypochaeris.radicata",111.022123893805,5416.85840707965,885.699115044248,24.396017699115
"Hypochaeris.sessiliflora",71.3931623931624,405.98717948718,1389.93162393162,35.2649572649573
"Hypochaeris.tenuifolia",69.9393939393939,4501.51515151515,762.818181818182,66.030303030303
"Ivesia.gordoni",18.8381642512077,6388.11111111111,874.528985507246,49.4710144927536
"Jaborosa.caulescens",55.5789473684211,3703.84210526316,320.842105263158,64.6315789473684
"Jarava.chrysophylla",72.1086956521739,4151.10869565217,290.728260869565,52.2282608695652
"Jasione.amethystina",53.4363636363636,6505.89090909091,1081.94545454545,37
"Jasione.crispa",97.0973451327434,5970.46902654867,775.545722713864,30.5693215339233
"Juncus.biglumis",-6.96098562628337,6715.51334702259,953.554414784394,25.2956878850103
"Juncus.bufonius",96.0079575596817,5545.67904509284,812.074270557029,19.8541114058355
"Juncus.imbricatus",140.532520325203,2266.84146341463,907.857723577236,54.9186991869919
"Juncus.stipulatus",72.9558823529412,1103.27941176471,1044.72058823529,40.6617647058824
"Juncus.thomsonii",-1.38607594936709,7599.13924050633,380.012658227848,69.753164556962
"Juncus.trifidus",-5.60970464135021,6670.62658227848,1149.48734177215,25.5759493670886
"Junellia.uniflora",23.3333333333333,3499.96296296296,263.62962962963,51.6296296296296
"Jurinea.humilis",106.33514986376,5884.76294277929,685.378746594005,29.6839237057221
"Koeleria.crassipes",96.4705882352941,5893.47058823529,758.803921568627,36.4229691876751
"Koeleria.cristata",84.8323353293413,7019.38922155689,658.874251497006,35.6586826347305
"Koeleria.croizatii",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Koeleria.dieffenbachii",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Koeleria.litwinowii",15.8076923076923,8013.48076923077,357.807692307692,76.5
"Koeleria.macrantha",92.2507374631268,5919.74041297935,774.973451327434,29.7846607669617
"Kurzamra.pulchella",30.7777777777778,3249.88888888889,230.555555555556,57.4444444444444
"Lachemilla.hispidulata",68.9432989690722,418.865979381443,1461.17525773196,27.7113402061856
"Lachemilla.orbiculata",93.8333333333333,420.309139784946,1455.87634408602,39.2069892473118
"Lasiocephalus.ovatus",58.3008849557522,426.309734513274,1134.6814159292,27.5486725663717
"Leontodon.boryi",69.2615384615385,6582.90769230769,936.046153846154,38.7384615384615
"Leontodon.helveticus",25.7685185185185,6088.8287037037,1224.66666666667,27.9444444444444
"Leontopodium.jocacianum",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Leontopodium.nanum",20.4040404040404,7802.47474747475,372.79797979798,74.9090909090909
"Leptinella.atrata",52.6307692307692,3935.70769230769,2181.58461538462,14.1230769230769
"Leptinella.goyenii",35.4838709677419,3933.62903225806,1998.64516129032,9.08064516129032
"Leptinella.pectinata",61.0618181818182,4166.25818181818,1982.74909090909,12.5490909090909
"Leucanthemopsis.alpina",23.70625,5700.7375,1271.353125,21.39375
"Leucanthemopsis.pectinata",89.9224137931034,6533.00862068965,779.560344827586,36.6551724137931
"Leucheria.candidissima",68.2666666666667,4608,432.8,49.4666666666667
"Leucheria.leontopodioides",55.9333333333333,4169.2,458,29.8666666666667
"Leucheria.millefolium",63.0555555555556,4314.72222222222,404.555555555556,37.2777777777778
"Leucopogon.frazeri",109.817204301075,4397.34838709677,1064.42795698925,18.3483870967742
"Ligusticum.mutellinoides",14.5191256830601,6303.94535519126,1345.7650273224,19.7540983606557
"Linaria.aeruginea",110.031413612565,6187.98691099476,623.82722513089,35.1753926701571
"Linaria.alpina",36.4657894736842,5683.36842105263,1247.05263157895,19.2868421052632
"Linum.lewisii",71.7717391304348,7406.28260869565,558.969565217391,51.8630434782609
"Lloydia.serotina",-30.6163265306122,9587.9306122449,705.620408163265,50.3959183673469
"Loasa.sigmoidea",119.75,4992.5,582.5,65.75
"Lobelia.roughii",52.875,4014.225,2277.65,13.55
"Loiseleuria.procumbens",3.40529531568228,6344.97556008147,1311.8533604888,27.5641547861507
"Lomatium.sandbergii",37.7826086956522,7410,693.391304347826,30.8695652173913
"Lotus.corniculatus",93.6158798283262,7472.52360515021,858.856223175966,28.9914163090129
"Lucilia.kunthiana",57.8192771084337,820.66265060241,1397.31325301205,50.8915662650602
"Lupinus.arcticus",-42.593896713615,11173.4436619718,679.276995305164,56.9507042253521
"Lupinus.argenteus",55.3853427895981,7137.16312056738,494.730496453901,42.5460992907801
"Lupinus.microphyllus",59.2101449275362,627.478260869565,1112.36956521739,42.6014492753623
"Lupinus.sericeus",56.0688073394495,7944.80504587156,496.394495412844,34.5091743119266
"Luzula.arcuata",-12.0368852459016,6421.47950819672,1072.52254098361,24.0266393442623
"Luzula.chilensis",67.4444444444444,3918,518.222222222222,34.6666666666667
"Luzula.crinita",58.3135593220339,3670.29096045198,2508.01412429379,12.9774011299435
"Luzula.glabra",32.6095238095238,6474.06666666667,1177.2380952381,25.1142857142857
"Luzula.hispanica",-1.4320987654321,6503.4012345679,1071.94032921811,25.1728395061728
"Luzula.lutea",31.5277777777778,5643.98611111111,1331.16666666667,13.4305555555556
"Luzula.multiflora",78.0771349862259,6409.39669421488,807.493112947658,21.3471074380165
"Luzula.pumilia",45.9344827586207,3978.46206896552,2283.62413793103,11.5
"Luzula.racemosa",71.993993993994,971.711711711712,1142.96996996997,58.7207207207207
"Luzula.rufa",64.9443298969072,4099.86597938144,2186.57319587629,12.8845360824742
"Luzula.spicata",-1.4320987654321,6503.4012345679,1071.94032921811,25.1728395061728
"Lysipomia.acaulis",33.2,396.3,1500.3,38.6
"Marsippospermum.gracile",49.9690265486726,3988.15044247788,2877.35840707965,13.3008849557522
"Melicytus.alpinus",80.4175365344468,3917.99164926931,2118.89561586639,14.678496868476
"Mertensia.lanceolata",29.8372881355932,7974.84745762712,556.762711864407,34.1186440677966
"Mertensia.longiflora",65.4488636363636,7422.59659090909,493.068181818182,38.1022727272727
"Microsteris.gracilis",102.316159250585,6224.51756440281,681.775175644028,70.5831381733021
"Minuartia.gerardii",50.4505119453925,5863.70989761092,1129.35494880546,22.5051194539249
"Minuartia.macrantha",0.4,7397.15,698,20.8
"Minuartia.obtusiloba",-16.5135135135135,7726.96805896806,764.471744471745,39.958230958231
"Minuartia.sedoides",43.5443786982249,4463.08284023669,1663.63609467456,24.4467455621302
"Minuartia.verna",77.265625,4826.84895833333,1021.27604166667,19.4166666666667
"Montiopsis.andicola",36.1363636363636,4077.18181818182,481.954545454545,87.2727272727273
"Montiopsis.copiapina",9.85714285714286,2872.28571428571,130.357142857143,51.4285714285714
"Montiopsis.gayana",75.4468085106383,4155.59574468085,1117.76595744681,69.4042553191489
"Montiopsis.potentilloides",31.3333333333333,3786.71428571429,378.47619047619,87.5714285714286
"Morina.nepalensis",84.4791666666667,5376.02083333333,842.395833333333,92.6145833333333
"Moschopsis.monocephala",45.2857142857143,3399.92857142857,102.5,117.928571428571
"Mulinum.leptacanthum",75.1538461538462,4658.23076923077,561.076923076923,60.5384615384615
"Mulinum.spinosum",87.4585635359116,4579.3591160221,416.983425414365,43.2596685082873
"Myosotis.alpestris",18.7299270072993,6869.66666666667,1054.04136253041,30.8175182481752
"Myosotis.pulvinasris",41.1857142857143,3946.52857142857,2032.17142857143,10.3
"Myosotis.pygmea",81.6282051282051,3738.76923076923,1865.30769230769,14.3974358974359
"Myosotis.sylvatica",85.0044742729307,6223.53691275168,746.917225950783,20.4004474272931
"Nardus.stricta",53.6698795180723,6372.2843373494,951.457831325301,24.7421686746988
"Nassauvia.aculeata",68.3815789473684,4222.13157894737,476.921052631579,41.2631578947368
"Nassauvia.axillaris",91.421686746988,4729.95180722892,279,60.3493975903614
"Nassauvia.cumingii",61.4545454545455,4144.81818181818,557.545454545455,74.4545454545455
"Nassauvia.lagascae",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Nassauvia.pygmaea",48.8809523809524,3859.92857142857,685.404761904762,36.2857142857143
"Nassauvia.pyramidalis",73.3636363636364,4253.63636363636,581.636363636364,69.1818181818182
"Nassauvia.revoluta",45.5833333333333,4012.25,726.277777777778,41.9444444444444
"Nassauvia.uniflora",101.75,4436.25,877.25,49.25
"Nastanthus.agglomeratus",31,4140,493.7,58.4
"Nastanthus.caespitosum",54.5555555555556,3105.33333333333,126.222222222222,52
"Neottianthe.calcicola",66.2077922077922,7423.05194805195,877.077922077922,78.4415584415584
"Nepeta.lamiopsis",45.3888888888889,5243.55555555556,807.5,101.166666666667
"Nevadensia.purpurea",65.9545454545455,6630.95454545455,947.636363636364,39.4545454545455
"Nototriche.aruicoma",24.5,3028.5,54.5,111.5
"Nototriche.hartwegii",72.5238095238095,349.904761904762,1158.85714285714,40.7142857142857
"Olsynium.frigidum",61.8333333333333,4060.33333333333,756.833333333333,56.5
"Olsynium.junceum",76.5434782608696,3212.17391304348,663.130434782609,66.6086956521739
"Olsynium.scirpoideum",87.125,2944.45833333333,711,84.4166666666667
"Oreomyrrhis.andicola",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Oreopolus.glacialis",65.5365853658537,4341.46341463415,592.658536585366,49
"Oritrophium.peruvianium",80.1013071895425,411.87908496732,1406.33660130719,31.7745098039216
"Ourisia.caespitosa",61.796875,3930.54296875,2675.6484375,13.78125
"Ourisia.glandulosa",50.4827586206897,4140.68965517241,1822.44827586207,11.1379310344828
"Ourisia.muscoides",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Oxalis.compacta",68.8666666666667,4243.06666666667,314.466666666667,63.0666666666667
"Oxalis.enneaphylla",72.05,3918.75,399,33.15
"Oxalis.patagonica",72.05,3918.75,399,33.15
"Oxalis.squamata",69.3214285714286,4378.60714285714,796.5,77.9285714285714
"Oxyria.digyna",4.64182194616977,6424.12008281574,1088.76604554865,27.5072463768116
"Oxytropis.campestris",64.3937360178971,6686.1610738255,604.420581655481,23.668903803132
"Oxytropis.carpatica",12,6360.5,1133,35.5
"Oxytropis.halleri",65.875,4255.77155172414,1024.7974137931,20.9353448275862
"Oxytropis.jacquinii",37.6016597510373,6153.22406639004,1232.80082987552,25.0954356846473
"Oxytropis.persicus",70.25,9119.5,215.25,74.5
"Oxytropis.sericea",56.2721893491124,8954.58875739645,448.236686390533,46.2869822485207
"Parastrephia.lepidophylla",131.551282051282,2789.21794871795,814.858974358974,90.4102564102564
"Parnassia.nubicola",82.0769230769231,6043.53846153846,923.282051282051,80.3333333333333
"Parnassia.palustris",23.2301075268817,7507.09247311828,750.088172043011,30.0129032258065
"Paronychia.polygonifolia",65.7399380804953,5726.85139318885,1004.14551083591,24.3250773993808
"Pedicularis.bracteosa",26.525462962963,6694.86574074074,1146.02314814815,45.25
"Pedicularis.oederi",0.00604838709677419,6703.62096774194,894.324596774194,27.0241935483871
"Pedicularis.parryi",-2.4375,7545.4921875,685.1796875,20.8203125
"Pedicularis.pilostachya",4,6410,521,96
"Pedicularis.roylei",23.6285714285714,6772.54285714286,529.8,87.2142857142857
"Pedicularis.siphonantha",39.4747474747475,5829.09090909091,736.969696969697,95.2323232323232
"Pedicularis.verticillata",10.078167115903,7149.75202156334,1259.16711590296,43.3477088948787
"Penstemon.fruticosa",41.3917910447761,7220.80597014925,781.888059701493,42.1716417910448
"Penstemon.heterodoxus",33.6417910447761,5844.7263681592,763.457711442786,63.5298507462687
"Penstemon.lyallii",29.25,7641.34375,735,27.28125
"Penstemon.rydbergii",52.4408866995074,6598.94334975369,670.290640394089,54.9827586206897
"Perezia.atacamensis",65.0833333333333,3373,290.479166666667,92.3541666666667
"Perezia.carthamoides",44.1111111111111,4157.22222222222,439.5,70.5
"Perezia.magellanica",65,2826.6,674.6,31.4
"Perezia.recurvata",80.4,4501.11428571429,450.028571428571,45.7714285714286
"Pernettya.mucronata",58.5,2846,2802.5,11.5
"Pernettya.prostrata",84.5663716814159,364.787610619469,1772.36283185841,38.5221238938053
"Pernettya.pumila",63.6818181818182,3594.27272727273,908.727272727273,39.0340909090909
"Persicaria.bistorta",73.0909090909091,6198.95454545455,917.5,18.5075757575758
"Persicaria.vivipara",28.1263383297645,7184.07066381156,819.494646680942,28.5267665952891
"Phacelia.lyallii",-1.75,7484.375,690.75,20.125
"Phacelia.secunda",86.7312775330396,3420.08370044053,564.806167400881,64.5947136563877
"Phacelia.sericea",9.94047619047619,7522.79523809524,777.730952380952,29.7380952380952
"Phaiophleps.biflora",53.1666666666667,3516.33333333333,459.916666666667,18.5833333333333
"Phleum.commutatum",4.38152610441767,7390.86746987952,846.251004016064,30.2630522088353
"Phlox.diffusa",54.6992840095465,5791.43198090692,1172.47494033413,64.873508353222
"Phlox.hoodii",52.6510538641686,8509.25526932084,408.28337236534,38.5386416861827
"Phlox.kelseyi",65.6666666666667,8236.08333333333,386.916666666667,34.5833333333333
"Phlox.pulvinata",5.27737226277372,6364.98540145985,663.094890510949,42.1459854014599
"Phyllacne.rubra",37.5,4227.375,1816.3125,9.4375
"Phyllodoce.glandulosa",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Phyteuma.orbiculare",64.612426035503,6204.44674556213,1008.8875739645,24.310650887574
"Piptatherum.laterale",18.5161290322581,8918.25806451613,311.225806451613,59.5645161290323
"Plagiobothrys.myosotoides",112.352941176471,4821.20588235294,711.588235294118,85.3529411764706
"Plantago.alpina",39.5319865319865,5627.25589225589,1209.03703703704,20
"Plantago.barbata",53.3673469387755,3878.79591836735,469.244897959184,40.2244897959184
"Plantago.eriopoda",51.2704918032787,9100.18032786885,473.532786885246,45.2786885245902
"Plantago.holosteum",96.0097087378641,6052.97087378641,770.116504854369,28.8349514563107
"Plantago.lanceolata",116.07822410148,5886.01057082452,889.627906976744,35.9429175475687
"Plantago.major",107.526077097506,6575.66893424036,861.421768707483,26.5986394557823
"Plantago.patagonica",137.483516483516,7180.11648351648,446.881318681319,60.6021978021978
"Plantago.rigida",75.2783505154639,416.824742268041,1545.01030927835,36.020618556701
"Plantago.tweedyi",6.91176470588235,7803.88235294118,612.823529411765,14.7941176470588
"Poa.alopecurus",61.8427672955975,3444.89937106918,693.150943396226,25.5157232704403
"Poa.alpina",25.051724137931,7072.18534482759,762.450431034483,27.3469827586207
"Poa.araratica",45.7666666666667,8063.33333333333,538.4,81.7
"Poa.colensoi",56.3795180722892,3996.28313253012,2369.64257028112,12.6345381526104
"Poa.holciformis",57.9512195121951,4422.58536585366,524.012195121951,64.280487804878
"Poa.ligulata",101.014851485149,6262.65594059406,732.086633663366,38.7079207920792
"Poa.poiphagorum",10.2,8137.2,475.2,91.8
"Poa.pratensis",87.0416666666667,6261.46323529412,750.941176470588,19.7696078431373
"Poa.pusilla",123.119565217391,3280.11956521739,1788.16304347826,17.3478260869565
"Poa.sandbergii",119.921113689095,6294.38051044084,603.07192575406,69.9605568445476
"Poa.secunda",119.921113689095,6294.38051044084,603.07192575406,69.9605568445476
"Poa.sibirica",-38.5,11795,405.083333333333,64
"Polemonium.boreale",-70.462962962963,9894.77037037037,306.192592592593,43.1777777777778
"Polemonium.pulcherrimum",3.86199095022624,7943.25113122172,796.975113122172,40.1787330316742
"Polemonium.viscosum",-6.45,7418.21818181818,712.454545454545,21.7818181818182
"Polygala.salasiana",59.5625,4228.9375,691.875,56.625
"Polygonum.bistortioides",39.8240740740741,6382.77546296296,995.796296296296,55.4398148148148
"Polygonum.molliaeforme",-13.4059405940594,8770.34653465346,231.613861386139,48.2871287128713
"Polygonum.viviparum",-30.0625,10938.484375,485.776041666667,64.9947916666667
"Potentilla.arguta",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Potentilla.concinna",28.8693181818182,7330.35795454545,551.1875,30.2102272727273
"Potentilla.crantzii",22.9305856832972,6956.2125813449,814.006507592191,27.3817787418655
"Potentilla.diversifolia",-5.16022099447514,7814.70994475138,685.099447513812,31.4640883977901
"Potentilla.gracilis",60.7709923664122,6387.81170483461,811.908396946565,62.0203562340967
"Potentilla.heptaphylla",79.7031700288184,6298.83285302594,636.876080691643,21.5043227665706
"Potentilla.microphylla",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Potentilla.morefieldii",-8.74545454545455,5601.32727272727,618.145454545455,46.7272727272727
"Potentilla.multifida",-5.67883211678832,8850.19951338199,308.951338199513,53.8613138686131
"Potentilla.nivea",-20.6854663774403,7808.77223427332,739.648590021692,30.2885032537961
"Potentilla.sericea",37,11479,230,71
"Potentilla.tanacetifolia",42.3214285714286,11703.5,425.035714285714,101
"Potentilla.villosa",13.7766497461929,6624.3654822335,1279.64467005076,37.2284263959391
"Pozoa.coriacea",58.6382978723404,4305.17021276596,740.425531914894,67.4042553191489
"Primula.integrifolia",35.25,5355.59642857143,1281.93928571429,13.8071428571429
"Pritzelago.alpina",44.6206896551724,5731.32288401254,1197.81191222571,23.115987460815
"Pseudorchis.albida",8.66966292134831,6487.2202247191,1014.29438202247,25.4337078651685
"Quinchamalium.chilense",93.6224489795918,2991.98979591837,806.979591836735,78.6836734693878
"Ranunculus.acetosellifolius",71.1666666666667,6583.13888888889,927.388888888889,37.9722222222222
"Ranunculus.alpestris",31.4821428571429,6138.55952380952,1259.04761904762,26.4345238095238
"Ranunculus.breyninus",61.5121951219512,6264.35609756098,1071.4,23.6926829268293
"Ranunculus.demissus",69.8372093023256,6716.90697674419,874.162790697674,44.4418604651163
"Ranunculus.guzmanii",85.3333333333333,459.333333333333,1190,26.8888888888889
"Ranunculus.montanus",46.6317991631799,6276.99163179916,1171.81171548117,27.3054393305439
"Ranunculus.nivalis",-18.7163561076605,7044.88405797101,882.190476190476,23.6501035196687
"Ranunculus.parnassifolius",47.7043795620438,5390.16423357664,1181.62773722628,17.7226277372263
"Ranunculus.peruvianus",97.6666666666667,1202.23595505618,1272.61048689139,49.7827715355805
"Ranunculus.pseudomontanus",46.6317991631799,6276.99163179916,1171.81171548117,27.3054393305439
"Raoulia.grandiflora",51.8453608247423,3879.14639175258,2640.95463917526,13.6886597938144
"Raoulia.hectorii",39.4803149606299,3922.6062992126,1979.61417322835,9.30708661417323
"Rhodiola.fastigiata",70.390243902439,5396.43902439024,863.219512195122,94.9024390243902
"Rhodiola.juparensis",13.6138613861386,7106.20792079208,545.485148514852,81.7326732673267
"Rhodiola.rosea",13.2344497607655,6347.02153110048,1152.95693779904,26.4138755980861
"Rhodophiala.uniflora",124.571428571429,3159.85714285714,278.142857142857,99.1428571428571
"Ribes.cucullatum",67.9117647058823,3917.88235294118,953.088235294118,53.7352941176471
"Rumex.acetosella",96.5944700460829,6120.13133640553,885.043778801843,29.6290322580645
"Rumex.angiocarpus",137.878151260504,5205.97899159664,893.025210084034,50.5420168067227
"Rytidosperma.pictum",65.6285714285714,4164.28571428571,870.742857142857,60.2285714285714
"Rytidosperma.setifolium",66.0616016427105,3965.40246406571,2457.54209445585,13.435318275154
"Rytidosperma.violaceum",66.75,4279.35,892.05,70.4
"Salix.alpina",19.2613636363636,6321.67045454545,1281.04545454545,27.1590909090909
"Salix.arctica",-1.83132530120482,6070.25301204819,888.269879518072,29.6361445783133
"Salix.cascadensis",3.58490566037736,7124.8679245283,922.471698113208,32.7735849056604
"Salix.herbacea",-9.50663716814159,6743.56637168142,1136.92920353982,25.3495575221239
"Salix.polaris",-31.9512195121951,7690.21729490022,723.314855875832,30.490022172949
"Salix.reticulata",-0.0703933747412008,6681.87577639752,969.871635610766,25.4865424430642
"Salix.retusa",30.0901287553648,6032.27038626609,1254.47639484979,25.6394849785408
"Salix.serpyllifolia",14.0106382978723,5835.6170212766,1277.92907801418,23.677304964539
"Sanicula.graveolens",72.2828784119107,5803.31513647643,1017.58064516129,70.6873449131514
"Saponaria.caespitosa",55.475138121547,5377.8453038674,1116.51933701657,14.3756906077348
"Saussurea.alpina",4.93279022403259,7202.11608961304,875.932790224033,29.0244399185336
"Saussurea.gnaphalodes",-36.9707112970711,8522.65690376569,256.761506276151,68.1255230125523
"Saussurea.weberi",-22.6666666666667,7660,633,15.6666666666667
"Saxifraga.aizoides",15.7188160676533,6314.71670190275,1117.05073995772,27.661733615222
"Saxifraga.ascendens",30,5312,1324,13
"Saxifraga.brachypoda",67.5,5251.76315789474,897.236842105263,90.4473684210526
"Saxifraga.bronchialis",-21.3779342723005,8900.9765258216,734.131455399061,42.5
"Saxifraga.caesia",38.0347826086957,6191.10869565217,1191.19130434783,28.404347826087
"Saxifraga.cernua",-13.2599580712788,6767.08176100629,927.658280922432,24.3228511530398
"Saxifraga.exarata",33.8440366972477,5799.7247706422,1272.59633027523,15.1743119266055
"Saxifraga.lyallii",-2.0817843866171,7765.90334572491,907.921933085502,35.4126394052045
"Saxifraga.moorcroftiana",62.9285714285714,6981.78571428571,803.75,68.2857142857143
"Saxifraga.nelsoniana",-31.8959810874704,9453.40898345154,760.955082742317,47.6430260047281
"Saxifraga.nivalis",16.1658536585366,6088.45365853658,1544.61463414634,33.4487804878049
"Saxifraga.occidentalis",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Saxifraga.oppositifolia",4.90453460620525,6403.31503579952,1108.44630071599,25.9188544152745
"Saxifraga.paniculata",32.8205128205128,7066.8603988604,1044.4415954416,25.2279202279202
"Saxifraga.rhomboidea",3.31055900621118,7577.57142857143,659.037267080745,24.4409937888199
"Saxifraga.serpyllifolia",-73.9463087248322,11151.7315436242,429.208053691275,55.6107382550336
"Saxifraga.tenuis",-108.755102040816,12383.0816326531,327.551020408163,55.7755102040816
"Saxifraga.tricuspidata",-61.5584725536993,12013.9880668258,417.701670644391,49.7016706443914
"Scabiosa.lucida",47.0717703349282,6354.14354066986,1171.49282296651,28.7799043062201
"Schizeilema.trifoliatum",88.3072289156626,3655.87951807229,1965.67469879518,17.3975903614458
"Scorzonera.meyeri",79.3333333333333,6340.66666666667,1184.66666666667,56
"Sedum.amplexicaule",117.304136253041,6025.97566909976,682.892944038929,38.7907542579075
"Sedum.atratum",40.359375,5926.19375,1187.103125,24.759375
"Sedum.brevifolium",114.051546391753,5309.72852233677,1021.44673539519,43.9553264604811
"Sedum.candollei",61.8222222222222,5835.36,989.595555555556,26.7422222222222
"Sedum.debile",26.7323943661972,7717.42253521127,524.464788732394,21.9859154929577
"Sedum.lanceolatum",26.0887290167866,7538.37889688249,628.429256594724,35.7002398081535
"Sedum.roseum",-15.25,9883.25,549.333333333333,39.8333333333333
"Senecio.amplectum",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Senecio.boissieri",81.1274509803922,6204.48039215686,822.813725490196,34.6274509803922
"Senecio.bustillosianus",101,4628,987,81
"Senecio.canescens",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Senecio.canus",63.9729119638826,7123.69751693002,635.381489841986,27.3611738148984
"Senecio.franciscanus",24.5,6370,827.75,43.5
"Senecio.fremontii",76.872,7739.88,580.304,57.216
"Senecio.looseri",37.4285714285714,3565.28571428571,185.857142857143,43
"Senecio.magellanicus",42.8,3660.6,420,16.9
"Senecio.nivalis",219.233038348083,1451.33038348083,1254.24778761062,80.5899705014749
"Senecio.pachyphyllos",62.2222222222222,4451.88888888889,640.888888888889,57.4444444444444
"Senecio.polygaloides",61.2222222222222,4273.77777777778,633.777777777778,79
"Senecio.portalesianus",55.6666666666667,4102.5,948.416666666667,55.1666666666667
"Senecio.puchii",50,3170.17647058824,153.705882352941,116.647058823529
"Senecio.triangularis",44.4894613583138,6284.28103044496,1075.8337236534,60.3302107728337
"Sesleria.caerulea",71.837528604119,6592.79176201373,649.823798627002,23.4347826086957
"Sesleria.tatrae",68,7013.25,893.75,29.5
"Sideritis.glacialis",76.48,6455.26,843.646666666667,36.7866666666667
"Silene.acaulis",-4.44492440604752,6750.74082073434,1005.11231101512,26.9460043196544
"Silene.boryi",93.1141141141141,6133.66666666667,727.72972972973,34.006006006006
